material_id,e_ij_max,band_gap,lattice_a,lattice_b,lattice_c,angle_alpha,angle_beta,angle_gamma,space_group,atomic_positions,atomic_elements
mp-626012,0.2631136629623072,,5.454823,5.529786416580301,5.7265517032020234,116.17440880668426,116.41188188286901,91.15443061229452,1,"[array([2.75616147, 2.92907814, 4.43111782]), array([2.13728893, 1.21800744, 0.02763643]), array([3.17757304, 3.14028786, 2.02931119]), array([ 1.65809817, -0.40532752,  4.31716244]), array([0.60870092, 1.63952616, 4.31696291]), array([-0.48175839, -0.42252401,  2.37064083]), array([-1.43515473,  0.75781959,  4.40055059]), array([-1.32586293, -1.1176851 ,  4.1179345 ]), array([2.43870981, 2.71996432, 2.52848284]), array([3.91710632, 1.2433517 , 0.07195758]), array([4.04728848, 4.03040677, 0.28235892]), array([0.20353966, 0.12308312, 1.91553759]), array([-1.16797797,  1.7085888 ,  4.32974582])]","['Te', 'H', 'H', 'H', 'H', 'H', 'H', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-7913,0.398786688594291,,4.67669321,4.97589847,5.74861258,90.0,90.0,90.0,33,"[array([4.67243298, 0.41170017, 3.59373532]), array([2.33408637, 4.5641983 , 2.15487726]), array([2.33408637, 2.07624907, 0.71942903]), array([4.67243298, 2.8996494 , 5.02918355]), array([4.67479803, 0.4239258 , 0.71871954]), array([4.67479803, 2.91188001, 2.15558675]), array([2.33645142, 2.06402343, 3.59302583]), array([2.33645142, 4.55196769, 5.02989304]), array([1.77552617, 2.90984512, 5.01043657]), array([1.74750259, 0.39275637, 0.70000143]), array([4.11387278, 2.06605335, 0.73817601]), array([4.11387278, 4.55400259, 2.13613028]), array([4.08584919, 2.09519286, 3.57430772]), array([4.08584919, 4.5831421 , 5.04861115]), array([1.74750259, 2.88070561, 2.17430486]), array([1.77552617, 0.42189588, 3.6124823 ])]","['Be', 'Be', 'Be', 'Be', 'Si', 'Si', 'Si', 'Si', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']"
mp-28944,0.2644209333619449,,4.28365172,4.283650641663584,13.09041388,90.0,90.0,119.99999215176801,186,"[array([-1.45515885e-06,  2.47316828e+00,  1.79285589e+00]), array([2.14182835, 1.2365823 , 8.33806283]), array([2.14182835, 1.2365823 , 3.53690128]), array([-1.45515885e-06,  2.47316828e+00,  1.00821082e+01]), array([0.        , 0.        , 0.14333192]), array([0.        , 0.        , 6.68853886])]","['Bi', 'Bi', 'Te', 'Te', 'Cl', 'Cl']"
mp-38322,1.1749470549627288,,5.501808219681272,10.91962797606333,5.06770566,90.0,90.0,119.97345241656292,4,"[array([2.67319672, 4.77906808, 4.66558838]), array([-5.38978927,  9.40303051,  2.13173555]), array([-2.63263631,  8.0325911 ,  0.03314695]), array([-0.08395624,  6.14950749,  2.56699978]), array([-0.05612621,  3.00156977,  5.01360466]), array([2.81845618, 1.73491168, 2.47975183]), array([-3.61569023,  9.17594222,  1.04039653]), array([-3.25388862,  6.46241791,  0.68866   ]), array([-1.6294839 ,  6.07461167,  3.51701286]), array([-1.08710865,  8.10748692,  0.98316003]), array([-1.19544076,  4.18198137,  0.72971865]), array([-0.451611  ,  1.60524295,  1.02594667]), array([0.53729607, 7.71968068, 3.22251283]), array([0.89909768, 5.00615637, 3.57424936]), array([1.30729212, 1.1756122 , 3.31858092]), array([1.45503785, 3.56086925, 0.78472809]), array([3.21394097, 3.1312385 , 3.5597995 ]), array([3.95777073, 0.55450008, 3.26357148])]","['Mg', 'Mg', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-1100415,0.1053269305209156,,4.454410739371824,4.454410739371824,4.454410739371824,60.00000000000001,60.00000000000001,60.00000000000001,216,"[array([3.14974404, 3.14974404, 3.14974404]), array([0., 0., 0.]), array([1.57487202, 1.57487202, 1.57487202])]","['Zr', 'Sb', 'Rh']"
mp-779689,0.012009999999999995,,5.337411,5.337411,5.337411,90.0,90.0,90.0,198,"[array([0.14092366, 2.69521108, 1.58649738]), array([5.31090542, 3.75091362, 2.80962916]), array([1.08220812, 5.19648734, 0.02650558]), array([1.58649738, 0.14092366, 2.69521108]), array([2.69521108, 1.58649738, 0.14092366]), array([2.52778184, 2.64219992, 4.25520288]), array([2.80962916, 5.31090542, 3.75091362]), array([2.64219992, 4.25520288, 2.52778184]), array([3.75091362, 2.80962916, 5.31090542]), array([4.25520288, 2.52778184, 2.64219992]), array([0.02650558, 1.08220812, 5.19648734]), array([5.19648734, 0.02650558, 1.08220812]), array([0.55896037, 0.55896037, 0.55896037]), array([2.10974513, 4.77845063, 3.22766587]), array([3.22766587, 2.10974513, 4.77845063]), array([4.77845063, 3.22766587, 2.10974513])]","['H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'N', 'N', 'N', 'N']"
mp-33932,2.752536917266097,,6.703689,6.724743431261374,6.741557330953361,109.23208976710431,109.29343796941707,109.21581789151634,1,"[array([1.18912259, 1.66355051, 3.00205364]), array([3.27504819, 0.08916673, 0.15481501]), array([-0.97090702,  3.19794141,  0.17038517]), array([ 5.41979048, -1.46933414,  2.85751715]), array([-2.78413233,  2.51598642,  3.77168482]), array([ 2.85068806, -2.00521359,  4.10570069]), array([ 1.12649567, -0.7894603 ,  1.97610222]), array([3.35030864, 4.2273364 , 0.26204407]), array([-1.82114801, -0.57132313,  4.39667977]), array([1.80405531, 3.55673651, 2.89304592]), array([0.08406432, 1.92373107, 4.46523833]), array([-0.38046136,  2.25076913,  1.61001514]), array([-0.0594265 ,  4.85100193,  0.54747663]), array([ 4.51649996, -0.37363995,  1.57469139]), array([-2.33521151,  3.40035215,  3.87047497]), array([ 2.34637929, -1.63194001,  4.87592476]), array([2.71262181, 1.09509137, 3.92044907]), array([2.25578308, 1.24490026, 1.12341173]), array([ 0.51887639, -0.37816956,  2.64144659]), array([3.96172513, 3.87098549, 0.96259584])]","['Nb', 'Nb', 'Nb', 'Nb', 'H', 'H', 'H', 'H', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-18126,0.9090676290803381,,10.27758414416856,10.27758414416856,6.507557,90.0,90.0,120.0000009280503,173,"[array([7.66744252, 1.84208722, 5.86587934]), array([ 7.37721896, -1.33940526,  2.61210084]), array([ 5.42901556, -5.71915652,  2.61210084]), array([4.84856844, 5.71915652, 5.86587934]), array([2.90036504, 1.33940526, 5.86587934]), array([ 2.61014148, -1.84208722,  2.61210084]), array([0.        , 0.        , 3.25537285]), array([0.        , 0.        , 0.00159435]), array([ 5.138792  , -2.96688893,  5.39906625]), array([5.138792  , 2.96688893, 2.14528775]), array([5.35841369, 0.70090831, 0.96286464]), array([ 7.21099446, -3.90967238,  4.21664314]), array([ 3.28621123, -4.29006831,  4.21664314]), array([6.99137277, 4.29006831, 0.96286464]), array([5.138792  , 2.96688893, 4.69968608]), array([ 5.138792  , -2.96688893,  1.44590758]), array([3.06658954, 3.90967238, 0.96286464]), array([ 4.91917031, -0.70090831,  4.21664314]), array([ 1.95229902, -1.32092752,  6.33453407]), array([2.12010628, 1.03027682, 3.08075557]), array([4.97098475, 6.54944466, 3.08075557]), array([ 5.30659925, -6.54944466,  6.33453407]), array([ 8.15747772, -1.03027682,  6.33453407]), array([8.32528498, 1.32092752, 3.08075557])]","['Tb', 'Tb', 'Tb', 'Tb', 'Tb', 'Tb', 'Cu', 'Cu', 'Sn', 'Sn', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se']"
mp-543040,1.2443528919953128,,8.7002743963713,8.7002743963713,8.700273900896052,66.59492475773983,66.59492475773983,66.59492323007069,161,"[array([1.71515635e+00, 2.31987497e-17, 7.02907394e-01]), array([1.10545248e+01, 2.00505905e-16, 4.53037839e+00]), array([ 6.30142136e+00, -9.72266060e-17,  2.58245592e+00]), array([1.56407899e+01, 1.67912804e-16, 6.40992692e+00]), array([13.11364818, -2.19685727,  6.20605285]), array([12.82998949,  1.76498656,  6.89820505]), array([14.2729159 ,  0.43187071,  3.37733745]), array([11.04624468, -2.57946973,  2.37858185]), array([ 9.0683544 , -0.43187071,  7.20480845]), array([10.76258599,  3.01134044,  3.07073405]), array([7.73109331, 0.03460927, 4.83461641]), array([8.61946116, 1.31793191, 2.66692055]), array([ 8.59672931, -1.35254117,  2.72238826]), array([12.93565481, -0.03460927,  1.00714541]), array([10.66413281, -3.42378583,  6.54985926]), array([10.68686466,  3.45839509,  6.49439155]), array([ 6.32270466, -0.65718438,  5.22840959]), array([7.49494139, 2.44191628, 2.36804865]), array([ 7.92659651, -1.78473668,  1.31478987]), array([11.52726616,  0.65718438,  1.40093859]), array([ 9.99399273, -2.9915951 ,  5.14226087]), array([9.56234489, 2.33441072, 6.19551965]), array([12.21773702, -3.12238526,  7.63924937]), array([12.57771649,  3.67045446,  6.76086774]), array([14.62854256, -0.54806919,  1.7566714 ]), array([10.15033352, -1.65394174,  3.81177837]), array([9.42398106, 0.54806919, 5.5841424 ]), array([10.51031299,  1.10587254,  2.93339674]), array([7.47857899, 0.61390609, 7.38670518]), array([9.9549072 , 3.15630674, 1.34424609]), array([ 9.55168515, -3.77021282,  2.32814344]), array([12.68314049, -0.61390609,  3.55923418]), array([11.61908865, -1.00611418,  6.15561444]), array([12.0223107 ,  1.62002026,  5.17171709]), array([14.20850024, -1.0328425 ,  7.24187367]), array([14.61613628,  1.65346888,  6.24720582]), array([15.2945216 , -0.62062638,  4.59188585]), array([4.86913174, 1.0328425 , 3.41440267]), array([5.9551531 , 0.62062638, 0.76441485]), array([ 5.27676778, -1.65346888,  2.41973482]), array([ 6.96056846, -0.48418582,  4.48099636]), array([7.65864259, 1.54700455, 2.77763398]), array([ 7.97666257, -1.06281873,  2.0016372 ]), array([12.16512996,  0.48418582,  0.65352536]), array([10.04406607, -3.71350827,  5.8291082 ]), array([9.72604609, 3.22932245, 6.60510498])]","['Ga', 'Ga', 'Ga', 'Ga', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-554515,0.08435,,8.963243996260115,8.963243996260115,11.59719,90.0,90.0,119.99999997239519,180,"[array([0.        , 0.        , 7.73146387]), array([0.        , 0.        , 3.86572613]), array([0., 0., 0.]), array([2.240811  , 3.8811985 , 7.73146387]), array([4.481622  , 0.        , 3.86572613]), array([ 2.240811 , -3.8811985,  0.       ]), array([ 1.99623544, -1.9263863 ,  5.61468676]), array([ 3.81144473, -5.07042101,  5.98250324]), array([6.29683129, 0.76560522, 9.84822937]), array([ 5.15179927, -5.07042101,  1.74896063]), array([ 6.96700856, -1.9263863 ,  2.11676551]), array([1.99623544, 1.9263863 , 2.11676551]), array([3.81144473, 5.07042101, 1.74896063]), array([ 6.29683129, -0.76560522,  9.48042449]), array([5.15179927, 5.07042101, 5.98250324]), array([2.66641271, 0.76560522, 9.48042449]), array([ 2.66641271, -0.76560522,  9.84822937]), array([6.96700856, 1.9263863 , 5.61468676]), array([2.83068209, 1.63429506, 5.798595  ]), array([ 4.15774414, -2.4004747 ,  1.93286887]), array([4.481622  , 2.9614476 , 9.66432113]), array([ 4.80549986, -2.4004747 ,  5.798595  ]), array([ 4.481622  , -2.9614476 ,  9.66432113]), array([ 4.481622  , -4.49380687,  9.66432113]), array([ 6.13256191, -1.63429506,  5.798595  ]), array([4.80549986, 2.4004747 , 1.93286887]), array([6.13256191, 1.63429506, 1.93286887]), array([4.481622  , 4.49380687, 9.66432113]), array([ 2.83068209, -1.63429506,  1.93286887]), array([4.15774414, 2.4004747 , 5.798595  ]), array([4.7955148 , 3.48370167, 1.27522701]), array([3.44241901, 5.96244462, 1.93286887]), array([ 5.10083427, -1.86751628,  2.59049912]), array([4.1677292 , 3.48370167, 6.45622526]), array([1.03920299, 1.79995238, 1.93286887]), array([ 6.21378235, -0.62366979,  5.04384987]), array([2.07840598e+00, 4.51379038e-17, 9.66432113e+00]), array([ 3.54851693, -2.41119457, 10.32196299]), array([7.04840378, 2.06927651, 1.17812374]), array([ 3.44241901, -5.96244462,  5.798595  ]), array([6.21378235, 0.62366979, 2.68760239]), array([5.10083427, 1.86751628, 5.14096474]), array([1.91484022, 2.06927651, 6.55334013]), array([ 1.91484022, -2.06927651,  1.17812374]), array([ 3.64700057, -5.06946623, 10.41906626]), array([3.64700057, 5.06946623, 8.90958761]), array([ 5.31624343, -5.06946623,  8.90958761]), array([2.74946165, 0.62366979, 5.04384987]), array([ 7.04840378, -2.06927651,  6.55334013]), array([ 1.03920299, -1.79995238,  5.798595  ]), array([3.54851693, 2.41119457, 9.00669088]), array([ 3.86240973, -1.86751628,  5.14096474]), array([3.86240973, 1.86751628, 2.59049912]), array([ 5.31624343,  5.06946623, 10.41906626]), array([ 5.41472707,  2.41119457, 10.32196299]), array([6.88483802e+00, 1.76906701e-16, 9.66432113e+00]), array([ 4.7955148 , -3.48370167,  6.45622526]), array([ 4.1677292 , -3.48370167,  1.27522701]), array([ 2.74946165, -0.62366979,  2.68760239]), array([ 5.41472707, -2.41119457,  9.00669088])]","['K', 'K', 'K', 'Sc', 'Sc', 'Sc', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-28096,0.0448763631677316,,4.8323731594668065,9.13555697633076,11.198688232273845,86.72872467259843,77.54009864099098,74.66384675918609,43,"[array([ 2.6792016 ,  3.11685751, 10.29976851]), array([4.42041353, 5.69338889, 2.48524413]), array([2.68910483, 1.28826568, 4.70042102]), array([2.05214832, 7.52198072, 7.55908573]), array([3.77386943, 4.65443837, 9.95272287]), array([5.26418717, 4.15580803, 3.26419656]), array([6.14213498, 8.56093123, 4.87886975]), array([0.53757374, 0.24931517, 7.81256934]), array([ 3.48213524,  2.07066842, 11.92545819]), array([5.83758737, 6.73957798, 1.35422127]), array([3.49204329, 2.33445477, 6.32612282]), array([3.46932202, 6.47579163, 6.42807418]), array([5.37075614, 4.0800777 , 8.72666953]), array([1.47277762, 4.7301687 , 4.00127258]), array([0.66395408, 0.32504549, 2.07637056]), array([ 3.82122239,  8.48520091, 10.12608911])]","['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl']"
mp-22889,0.13011259931305652,,6.1171746,6.39404708,7.85571291,90.0,90.0,90.0,33,"[array([2.29910777, 3.70485705, 2.9471033 ]), array([5.35769507, 2.68919003, 4.90860961]), array([5.35769507, 5.88621357, 6.87495975]), array([2.29910777, 0.50783351, 0.98075316]), array([6.0810314 , 3.73023687, 6.79657961]), array([3.0224441 , 2.66381021, 1.0591333 ]), array([3.0224441 , 5.86083375, 2.86872316]), array([6.0810314 , 0.53321333, 4.98698975]), array([0.01812372, 0.42433563, 0.93836836]), array([3.07671102, 5.96971145, 6.91734455]), array([3.07671102, 2.77268791, 4.86622482]), array([0.01812372, 3.62135917, 2.98948809])]","['Zn', 'Zn', 'Zn', 'Zn', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl']"
mp-978852,0.5383532224293038,,4.487417146618976,4.487417146618976,5.165524,90.0,90.0,119.99998741832239,156,"[array([ 2.243709  , -1.29540826,  5.15755876]), array([2.243709  , 1.29540826, 3.10388589]), array([0.        , 0.        , 2.32739399]), array([2.243709  , 1.29540826, 4.85247258])]","['Sr', 'Ga', 'Sn', 'H']"
mp-561258,0.07440761475046194,,3.80731566,3.807315528549195,31.14240284,90.0,90.0,120.00000114210593,186,"[array([1.90365973, 1.09907621, 6.22953162]), array([ 0.        ,  0.        , 24.91309638]), array([ 1.90365973,  1.09907621, 28.02914666]), array([-1.90365783e-06,  2.19815572e+00,  2.18007330e+01]), array([-1.90365783e-06,  2.19815572e+00,  3.11574913e+00]), array([ 1.90365973,  1.09907621, 18.6869817 ]), array([0.        , 0.        , 0.00314694]), array([-1.90365783e-06,  2.19815572e+00,  1.24579452e+01]), array([0.        , 0.        , 9.34189496]), array([ 0.        ,  0.        , 15.57434836]), array([1.90365973, 1.09907621, 8.56224646]), array([0.        , 0.        , 2.33533204]), array([ 1.90365973,  1.09907621, 21.02017986]), array([ 0.        ,  0.        , 27.24514663]), array([-1.90365783e-06,  2.19815572e+00,  2.41334479e+01]), array([ 0.        ,  0.        , 17.90653346]), array([-1.90365783e-06,  2.19815572e+00,  5.44894730e+00]), array([-1.90365783e-06,  2.19815572e+00,  1.47943747e+01]), array([ 1.90365973,  1.09907621, 30.36557616]), array([ 0.        ,  0.        , 11.67394521])]","['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S']"
mp-555918,0.22120999638352695,,5.03493381,9.937568494626852,9.937568630053898,110.88474000812258,90.0,90.0,36,"[array([ 2.2931821 ,  5.97041906, -0.98565924]), array([4.81064901, 3.32098095, 7.37080257]), array([4.91569736, 7.46557704, 6.79233169]), array([2.2931821 , 8.07141422, 0.45816571]), array([4.91569736, 0.27435166, 1.85044944]), array([2.39823046, 9.01704835, 4.53469389]), array([ 2.39823046,  1.82582297, -0.40718836]), array([4.81064901, 1.21998579, 5.92697762]), array([2.08513063, 2.0190233 , 3.49416788]), array([4.60259754, 7.27237671, 2.89097545]), array([2.08513063, 5.30569913, 5.75280449]), array([4.60259754, 3.98570088, 0.63233884]), array([2.45224422, 4.54512486, 7.27126969]), array([0.37250082, 1.828472  , 3.38751048]), array([2.45224422, 0.87410024, 4.74850473]), array([0.05823732, 8.13041285, 4.25569258]), array([4.96971113, 8.41729977, 1.6366386 ]), array([ 4.96971113,  4.74627515, -0.88612636]), array([2.57570422, 6.88729501, 6.06462698]), array([0.05823732, 2.404105  , 0.32051635]), array([2.88996772, 7.46292801, 2.99763285]), array([2.88996772, 3.81782668, 0.49268264]), array([0.37250082, 5.47357333, 5.89246069]), array([2.57570422, 1.16098716, 2.12945075])]","['Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Hg', 'Se', 'Se', 'Se', 'Se', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-756156,0.9960917055171178,,6.537476459999796,6.537476459999796,5.9002579,90.0,90.0,111.33811260373248,36,"[array([-1.75802373,  4.73652245,  1.50874745]), array([-1.75802373,  2.63738643,  4.4588764 ]), array([1.75802373, 2.63738643, 4.4588764 ]), array([1.75802373, 4.73652245, 1.50874745]), array([2.43384992e-16, 6.72665370e+00, 4.34612849e+00]), array([-4.64839856e-18,  6.47255175e-01,  1.39599954e+00]), array([-4.05820885,  3.75648454,  2.90946219]), array([-4.05820885,  3.61742434,  5.85959114]), array([-1.26607899e-16,  4.82101642e+00,  4.16420454e+00]), array([-9.54367059e-17,  2.55289246e+00,  1.21407559e+00]), array([4.05820885, 3.61742434, 5.85959114]), array([4.05820885, 3.75648454, 2.90946219])]","['Rb', 'Rb', 'Rb', 'Rb', 'Zr', 'Zr', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-10616,0.49695463770668413,,4.53227881,4.5322786633120495,4.60523575,90.0,90.0,120.0000009976441,187,"[array([0., 0., 0.]), array([-2.26280607e-06,  2.61671359e+00,  2.30261788e+00]), array([2.26614167, 1.30835483, 2.30261788])]","['Ba', 'Li', 'As']"
mp-1079666,0.5823515625462002,,9.088381606063086,9.088381606063086,8.16981517,90.0,90.0,150.48808800891308,36,"[array([2.31483327, 3.59045307, 7.28611232]), array([ 2.31483327, -3.59045307,  3.20120474]), array([2.31483327, 0.67102687, 1.88310653]), array([ 2.31483327, -0.67102687,  5.96801412]), array([2.31483327, 7.13258056, 0.66140708]), array([ 2.31483327, -7.13258056,  4.74631466]), array([2.31483327, 7.73177171, 3.50687266]), array([ 2.31483327, -7.73177171,  7.59178024]), array([2.31483327, 3.00318231, 4.09705847]), array([ 2.31483327, -3.00318231,  0.01215088])]","['Ba', 'Ba', 'Ba', 'Ba', 'Cd', 'Cd', 'As', 'As', 'As', 'As']"
mp-35031,0.3271266765337245,,7.754427483053085,7.754427483053085,7.754427483053085,110.34789230094431,110.34789230094431,107.73175561577663,82,"[array([ 2.23094783, -1.14859874,  3.37106601]), array([3.27984883, 2.19749974, 1.20154957]), array([ 2.19750417,  5.57705074, -1.20154499]), array([0.       , 4.428452 , 2.2863055]), array([1.14860317, 2.23095226, 5.77415142]), array([0., 0., 0.]), array([ 1.6080772 , -0.68869514,  6.25000933]), array([3.85081801, 1.73294627, 4.1750179 ]), array([ 0.57763399,  2.69550573, -0.3975931 ]), array([0.68869514, 1.6080772 , 2.89521267]), array([2.8203748 , 5.11714714, 1.67739833]), array([6.16139827, 0.57763399, 0.3975931 ]), array([-1.73294627,  3.85081801,  4.9702041 ]), array([ 3.73975686,  2.8203748 , -1.67739833])]","['Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Cu', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se']"
mp-15840,0.18722173787430293,,7.2286253500854505,7.2286253500854505,7.062929,90.0,90.0,119.99999405170429,152,"[array([4.38617123e+00, 8.44950628e-17, 0.00000000e+00]), array([1.42122739, 2.46163775, 4.70862169]), array([ 1.42122739, -2.46163775,  2.35430731]), array([6.71293582e-01, 4.59694137e-17, 0.00000000e+00]), array([3.27866621, 5.67881577, 4.70862169]), array([ 3.27866621, -5.67881577,  2.35430731]), array([4.42673105e+00, 2.16671780e-17, 3.53146450e+00]), array([1.40094748, 2.42651192, 1.17715719]), array([ 1.40094748, -2.42651192,  5.88577181]), array([ 4.636766  , -2.70425701,  0.24196182]), array([ 3.63788555, -0.89248782,  2.59626913]), array([ 2.56828745, -2.66342816,  4.95057645]), array([ 3.47105248, -6.01203852,  5.88577181]), array([3.47105248, 6.01203852, 1.17715719]), array([2.86521049e-01, 4.27533721e-18, 3.53146450e+00]), array([ 1.65896967, -1.13827474,  6.80738517]), array([ 3.77059951, -4.25433219,  2.09877054]), array([ 5.41336982, -0.8675786 ,  4.45307785]), array([3.77059951, 4.25433219, 4.96415846]), array([5.41336982, 0.8675786 , 2.60985115]), array([1.65896967, 1.13827474, 0.25554383]), array([4.636766  , 2.70425701, 6.82096718]), array([2.56828745, 2.66342816, 2.11235255]), array([3.63788555, 0.89248782, 4.46665987])]","['Ba', 'Ba', 'Ba', 'B', 'B', 'B', 'P', 'P', 'P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-1021494,1.1550452011445849,,7.595567915162763,7.595567915162763,9.849124398820486,80.8982136223462,80.8982136223462,32.650773055813396,8,"[array([-5.70495578e-18,  8.06108950e+00,  8.96359345e+00]), array([-2.37224881e-17,  3.95617730e+00,  9.66824689e+00]), array([3.14347971e-18, 3.40454344e+00, 6.02050911e+00]), array([8.53395180e-17, 8.50037844e+00, 3.26845845e+00]), array([4.72117956e-17, 1.23162547e+01, 2.57750232e+00]), array([1.07251938e-18, 1.92628011e+00, 8.13068080e+00]), array([2.22282957e-17, 6.20397622e+00, 1.79766915e+00]), array([5.35597122e-17, 1.00439427e+01, 1.21448457e+00]), array([5.43852392e-17, 1.08397950e+01, 4.71565148e+00]), array([-1.91498444e-17,  5.72769112e+00,  7.72574575e+00]), array([-8.67701917e-17,  1.49406616e+01,  4.51150336e+00])]","['Cd', 'Cd', 'Cd', 'Cd', 'Cd', 'S', 'S', 'S', 'S', 'Cl', 'Cl']"
mp-556886,0.1862333333333334,,8.71804,8.71804,8.71804,90.0,90.0,90.0,218,"[array([7.20932215, 7.20932215, 1.50871785]), array([7.20932215, 1.50871785, 7.20932215]), array([2.85030215, 5.86773785, 2.85030215]), array([1.50871785, 1.50871785, 1.50871785]), array([5.86773785, 5.86773785, 5.86773785]), array([2.85030215, 2.85030215, 5.86773785]), array([5.86773785, 2.85030215, 2.85030215]), array([1.50871785, 7.20932215, 7.20932215]), array([0.     , 6.53853, 4.35902]), array([2.17951, 4.35902, 0.     ]), array([4.35902, 0.     , 6.53853]), array([4.35902, 0.     , 2.17951]), array([0.     , 2.17951, 4.35902]), array([6.53853, 4.35902, 0.     ]), array([0.     , 4.35902, 2.17951]), array([4.35902, 6.53853, 0.     ]), array([4.35902, 2.17951, 0.     ]), array([0.     , 4.35902, 6.53853]), array([6.53853, 0.     , 4.35902]), array([2.17951, 0.     , 4.35902]), array([0., 0., 0.]), array([4.35902, 4.35902, 4.35902]), array([3.50357976, 7.51580485, 7.51734794]), array([5.55971206, 3.15678485, 0.85544024]), array([1.20069206, 5.21446024, 7.51580485]), array([5.56125515, 7.86259976, 5.55971206]), array([7.86259976, 3.15832794, 3.15678485]), array([1.20223515, 7.51734794, 5.21446024]), array([1.20069206, 3.50357976, 1.20223515]), array([3.15832794, 5.56125515, 0.85544024]), array([3.15678485, 7.86259976, 3.15832794]), array([7.51734794, 5.21446024, 1.20223515]), array([3.15832794, 3.15678485, 7.86259976]), array([7.51580485, 1.20069206, 5.21446024]), array([5.21446024, 1.20223515, 7.51734794]), array([3.50357976, 1.20223515, 1.20069206]), array([7.51734794, 3.50357976, 7.51580485]), array([5.21446024, 7.51580485, 1.20069206]), array([1.20223515, 1.20069206, 3.50357976]), array([5.56125515, 0.85544024, 3.15832794]), array([7.51580485, 7.51734794, 3.50357976]), array([3.15678485, 0.85544024, 5.55971206]), array([5.55971206, 5.56125515, 7.86259976]), array([7.86259976, 5.55971206, 5.56125515]), array([0.85544024, 3.15832794, 5.56125515]), array([0.85544024, 5.55971206, 3.15678485])]","['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Ge', 'Cl', 'Cl', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
